chr9	71200023	87930514	+	147
chr9	87930514	88668357	+	148
chr9	88668357	88979950	+	149
chr9	88979950	90399185	+	150
chr9	90529789	91119486	+	151
chr9	91119486	92603517	+	152
chr9	92603517	94466596	+	153
chr9	94466596	94862466	+	154
chr9	94911864	97037620	+	155
chr9	97269380	99452037	+	156
chr9	99452037	99886407	+	157
chr9	100011204	113018913	+	158
chr9	113018913	127055547	+	159
chr9	127055547	130679457	+	160
chr9	130679457	141146098	+	161
chrX	1314303	22441502	+	302
chrX	22441502	23472925	+	303
chrX	23472925	140099757	+	304
chrX	140099757	140561968	+	305
chrX	140561968	151233481	+	306
chrX	151233481	155246449	+	307
